Date,RegionName,Price_1bedroom,Price_2bedroom,Price_3bedroom,Price_4bedroom,Price_5BedroomOrMore,Price_SingleFamilyResidence
31/05/99,DistrictofColumbia,,,,,,
31/05/99,Florida,48000,72200,100500,150200,230300,104600
31/05/99,Georgia,97100,77400,103600,173300,250100,109800
31/05/99,Hawaii,131900,166000,219500,282600,323300,253600
31/05/99,Idaho,74600,83200,107900,138800,165500,111900
31/05/99,Illinois,93100,100400,122700,194800,253900,125700
31/05/99,Indiana,50800,61900,89900,,143200,86000
31/05/99,Iowa,63500,69500,86300,104900,,76000
31/05/99,Kansas,,,,,,
31/05/99,Kentucky,60500,75400,94600,153900,178300,89300
31/05/99,Louisiana,,,103200,,,
31/05/99,Maine,,96500,114300,140400,170400,107400
31/05/99,Maryland,76400,91900,123700,181900,250600,138600
31/05/99,Massachusetts,105300,132600,167600,243100,322400,176700
31/05/99,Michigan,77200,91900,123800,205400,198600,103000
31/05/99,Minnesota,72200,101000,121000,151900,193400,118000
31/05/99,Mississippi,,,80700,139700,143700,73300
31/05/99,Missouri,57500,72600,107700,176000,221400,100100
31/05/99,Montana,62800,75800,102600,113600,132300,96900
31/05/99,Nebraska,64100,74100,104000,155000,128700,97000
31/05/99,Nevada,,100200,130500,165100,226700,143700
31/05/99,NewHampshire,65800,94100,127800,168400,183800,126100
31/05/99,NewJersey,91700,117000,142700,203400,257200,157000
31/05/99,NewMexico,,99100,119500,154400,194500,130200
31/05/99,NewYork,,72300,87500,,177500,
31/05/99,NorthCarolina,69700,74300,109400,182800,227800,110800
31/05/99,Ohio,57100,72800,99400,156900,172200,100200
31/05/99,Oklahoma,33200,36400,67700,119700,138700,64300
31/05/99,Oregon,97800,112700,142400,187000,217000,143800
31/05/99,Pennsylvania,61600,74500,91400,164100,156800,96100
31/05/99,RhodeIsland,79400,101900,123500,169100,219700,123800
31/05/99,SouthCarolina,73400,74100,102100,167000,,91200
31/05/99,SouthDakota,59400,81000,95100,114300,146000,96200
31/05/99,Tennessee,63500,63300,97500,171300,245200,83200
31/05/99,Texas,,,85800,144000,,91600
31/05/99,Utah,,116400,142500,158900,197600,151200
31/05/99,Vermont,87100,95400,114600,136200,150100,
31/05/99,Virginia,78500,81800,110500,184200,254000,121200
31/05/99,Washington,110000,126900,159300,210300,244600,160300
31/05/99,WestVirginia,,,59300,78800,88300,45400
31/05/99,Wisconsin,79000,88500,112000,139500,160800,112400
31/05/99,Wyoming,,,,116100,,102200
31/07/00,Alabama,66200,56900,93800,174600,239300,91700
31/07/00,Alaska,92300,124700,174500,217700,276000,181600
31/07/00,Arizona,72300,106600,122900,164200,243100,132600
31/07/00,Arkansas,62400,61700,87100,151800,235700,72400
31/07/00,California,132400,168100,201800,273300,375700,222000
31/07/00,Colorado,109800,140600,175100,240600,283500,181700
31/07/00,Connecticut,76600,118100,162000,257400,414100,175500
31/07/00,Delaware,89000,94900,120300,187800,219100,125300
31/07/00,DistrictofColumbia,131300,152500,142200,230100,570900,167500
31/07/00,Florida,52300,77700,109600,162700,254700,114100
31/07/00,Georgia,116900,85500,114300,188100,272100,119900
31/07/00,Hawaii,130100,171500,222400,287900,332000,258000
31/07/00,Idaho,76200,84400,111400,138100,168200,114900
31/07/00,Illinois,108300,108800,131000,211200,274300,133100
31/07/00,Indiana,51000,63800,93900,,149900,89500
31/07/00,Iowa,63300,71100,89800,109300,,74600
31/07/00,Kansas,,,,,,
31/07/00,Kentucky,65600,78500,100500,162500,188600,93900
31/07/00,Louisiana,,,110700,,,
31/07/00,Maine,,111000,130500,163800,201200,123200
31/07/00,Maryland,80700,98200,130900,196600,276000,147500
31/07/00,Massachusetts,131100,157700,197600,290100,385200,209700
31/07/00,Michigan,84900,101600,133900,224300,217600,113900
31/07/00,Minnesota,85300,118500,139800,174900,224500,135400
31/07/00,Mississippi,,,81000,142200,147800,73800
31/07/00,Missouri,61300,78500,118300,192500,244600,110800
31/07/00,Montana,71000,81900,105200,115800,135600,100900
31/07/00,Nebraska,66800,78700,110200,163300,133900,103800
31/07/00,Nevada,,105800,136300,172600,240100,150600
31/07/00,NewHampshire,73600,110100,149100,195700,218200,147500
31/07/00,NewJersey,104500,130400,158500,230800,294600,175300
31/07/00,NewMexico,,100100,123000,161800,206100,133300
31/07/00,NewYork,,76500,92500,,202900,
31/07/00,NorthCarolina,72900,78100,115500,192400,240800,116600
31/07/00,Ohio,59800,76500,105600,165100,182000,106600
31/07/00,Oklahoma,33800,38000,70600,125800,148800,68000
31/07/00,Oregon,103900,117800,147600,193000,226400,149700
31/07/00,Pennsylvania,66000,77200,95000,173300,166000,101000
31/07/00,RhodeIsland,91300,116000,138500,194600,260800,139200
31/07/00,SouthCarolina,78000,78300,110000,177600,,97700
31/07/00,SouthDakota,62600,88200,105200,120300,155700,104900
31/07/00,Tennessee,66900,66300,101800,179500,260800,86800
31/07/00,Texas,,,90000,150800,,96400
31/07/00,Utah,,123200,151800,169800,210500,160800
31/07/00,Vermont,95900,106300,128400,151400,162400,
31/07/00,Virginia,85100,88100,118800,201900,284200,130100
31/07/00,Washington,120300,137400,170600,226700,263700,171000
31/07/00,WestVirginia,,,62000,82300,91900,47700
31/07/00,Wisconsin,85300,93500,118200,147900,170300,116400
31/07/00,Wyoming,,,,118500,,108400
31/07/01,Alabama,73000,59600,96800,178900,253100,94200
31/07/01,Alaska,97900,127500,180800,223100,281500,186400
31/07/01,Arizona,77800,111900,128700,169800,256200,138300
31/07/01,Arkansas,64400,66400,93200,160500,249400,75900
31/07/01,California,156300,193800,230800,309200,422600,251800
31/07/01,Colorado,124400,157400,193700,265200,314100,201400
31/07/01,Connecticut,86500,129100,174800,281500,457400,191300
31/07/01,Delaware,95400,100100,128200,201900,238600,132300
31/07/01,DistrictofColumbia,148600,168700,151600,267400,638100,180700
31/07/01,Florida,57800,84600,118800,176600,278600,123600
31/07/01,Georgia,126600,91800,121500,197400,285400,127400
31/07/01,Hawaii,140700,185300,239900,312300,353300,279800
31/07/01,Idaho,83400,88700,115700,148000,177200,119700
31/07/01,Illinois,121200,117500,137300,225300,294700,141600
31/07/01,Indiana,55700,69800,104300,,167500,100500
31/07/01,Iowa,65800,73700,94000,113700,,77500
31/07/01,Kansas,,,,,,
31/07/01,Kentucky,68700,82600,104300,169500,199100,98400
31/07/01,Louisiana,,,109600,,,
31/07/01,Maine,,127600,147500,183700,231100,139000
31/07/01,Maryland,88800,106600,139200,213200,302900,157900
31/07/01,Massachusetts,154000,184500,231900,335000,449300,245700
31/07/01,Michigan,91100,110300,142200,238000,231600,122000
31/07/01,Minnesota,99200,134400,157700,195500,250900,152200
31/07/01,Mississippi,,,84500,150400,156400,76400
31/07/01,Missouri,65200,84800,127200,206200,264400,119800
31/07/01,Montana,71000,82500,110000,122800,141100,105000
31/07/01,Nebraska,71100,82000,113300,168900,141600,106900
31/07/01,Nevada,,110400,144000,182200,254700,158900
31/07/01,NewHampshire,81600,126900,172400,229800,251700,170800
31/07/01,NewJersey,116700,145300,176500,258300,334300,195600
31/07/01,NewMexico,,101700,128000,167800,222000,143600
31/07/01,NewYork,,80200,96800,,221000,
31/07/01,NorthCarolina,76500,81100,119200,199100,253700,120700
31/07/01,Ohio,61900,79400,110100,171000,187800,111100
31/07/01,Oklahoma,35200,39500,73500,131700,154500,71000
31/07/01,Oregon,107300,122200,152300,200800,234500,154300
31/07/01,Pennsylvania,69200,80200,99900,183800,177900,106400
31/07/01,RhodeIsland,105100,131800,156500,223800,294600,157200
31/07/01,SouthCarolina,77700,79900,113000,181000,,101500
31/07/01,SouthDakota,68000,91300,112200,130300,167300,113500
31/07/01,Tennessee,69500,68400,105300,183300,267400,89400
31/07/01,Texas,,,92800,154800,,99800
31/07/01,Utah,,128100,157500,175200,216900,167200
31/07/01,Vermont,105500,116300,137900,165500,182300,
31/07/01,Virginia,97000,94700,127800,220500,315100,138700
31/07/01,Washington,127800,143400,177800,238500,275100,178900
31/07/01,WestVirginia,,,64900,87400,97800,49500
31/07/01,Wisconsin,91500,99500,125300,156900,179600,124200
31/07/01,Wyoming,,,,132600,,120100
31/07/02,Alabama,71400,60400,98800,182400,262400,96000
31/07/02,Alaska,101300,135300,189700,238400,309100,192200
31/07/02,Arizona,81300,117100,135600,181700,271000,145900
31/07/02,Arkansas,64500,65600,96100,167100,258900,77200
31/07/02,California,181200,224900,264700,347200,464200,286500
31/07/02,Colorado,130800,164000,201600,274000,325100,210400
31/07/02,Connecticut,97800,144300,195100,309600,503300,215400
31/07/02,Delaware,102500,110200,138400,222100,263600,143400
31/07/02,DistrictofColumbia,198500,222200,180600,330000,765600,214300
31/07/02,Florida,65900,94400,130400,192700,306000,135100
31/07/02,Georgia,129400,96100,126200,205000,299900,132000
31/07/02,Hawaii,151100,196400,258900,339900,388100,300900
31/07/02,Idaho,85300,94400,120700,152000,185700,124600
31/07/02,Illinois,134500,127200,145400,240600,313200,150000
31/07/02,Indiana,57900,71000,105000,150400,167700,101100
31/07/02,Iowa,70400,77500,99000,119900,,80400
31/07/02,Kansas,,,100800,,,
31/07/02,Kentucky,70500,84500,107400,172700,204100,101900
31/07/02,Louisiana,,,99300,,,
31/07/02,Maine,126300,145800,167400,207900,261600,156800
31/07/02,Maryland,103900,118900,154200,240100,338500,174100
31/07/02,Massachusetts,178700,212200,264200,373300,497400,278500
31/07/02,Michigan,95700,114800,146800,245700,243400,125900
31/07/02,Minnesota,110800,147300,172100,214000,272900,165900
31/07/02,Mississippi,,,82800,150300,152800,76700
31/07/02,Missouri,71700,90500,134200,219100,276500,125300
31/07/02,Montana,71200,88200,117500,131900,152800,111600
31/07/02,Nebraska,71300,81800,114400,170600,143400,108100
31/07/02,Nevada,,117200,153800,196000,270000,170300
31/07/02,NewHampshire,92900,143800,193800,259200,284600,191300
31/07/02,NewJersey,136100,167800,203700,295700,383400,227300
31/07/02,NewMexico,,106900,130700,175100,223900,148100
31/07/02,NewYork,,83400,101200,,237700,
31/07/02,NorthCarolina,80000,83500,121400,203400,257200,123400
31/07/02,Ohio,64000,81600,113300,176200,194300,114300
31/07/02,Oklahoma,35500,40400,75600,135600,160900,72500
31/07/02,Oregon,112800,128200,158400,211900,246300,161000
31/07/02,Pennsylvania,73800,84400,106400,196700,189000,113000
31/07/02,RhodeIsland,125800,156000,185600,267700,349900,186800
31/07/02,SouthCarolina,82600,81400,115700,185500,,105400
31/07/02,SouthDakota,66900,93800,113400,134600,168400,114000
31/07/02,Tennessee,71000,69400,108300,187100,274000,91600
31/07/02,Texas,,,96800,158700,,103700
31/07/02,Utah,,129000,159400,178300,220900,169500
31/07/02,Vermont,122100,135100,159200,193800,217500,
31/07/02,Virginia,115900,103600,137800,243500,349000,148800
31/07/02,Washington,132200,149600,185400,249000,289100,186900
31/07/02,WestVirginia,,,66100,89100,98600,50700
31/07/02,Wisconsin,94200,104500,131500,165000,189900,130100
31/07/02,Wyoming,,,,132800,,122600
31/07/03,Alabama,73200,62700,102800,189900,273600,98300
31/07/03,Alaska,104600,144500,199000,254000,324500,201800
31/07/03,Arizona,85800,126300,145400,196200,291700,155800
31/07/03,Arkansas,67900,69200,101100,175800,275500,82200
31/07/03,California,213500,267400,313600,405100,530100,339200
31/07/03,Colorado,131400,167100,206700,277500,330100,214400
31/07/03,Connecticut,112900,161500,220500,342800,558900,241300
31/07/03,Delaware,110200,121900,154100,247700,294000,159800
31/07/03,DistrictofColumbia,233200,276100,225900,383800,847500,264800
31/07/03,Florida,77100,109800,145500,216300,334100,150200
31/07/03,Georgia,132700,102100,131000,211100,311700,136700
31/07/03,Hawaii,175200,234600,308200,397900,460000,358300
31/07/03,Idaho,86900,94200,122800,153200,186600,127500
31/07/03,Illinois,148100,139700,154700,258600,340900,163100
31/07/03,Indiana,58400,71500,105900,151200,167700,102000
31/07/03,Iowa,72000,82200,103800,124600,,86500
31/07/03,Kansas,,,103800,,,
31/07/03,Kentucky,71600,86300,111100,178200,209600,104700
31/07/03,Louisiana,,,113600,,,
31/07/03,Maine,143100,166200,189700,236200,292300,176800
31/07/03,Maryland,125400,136700,175600,277900,388200,198500
31/07/03,Massachusetts,199400,243500,298800,411700,550300,314800
31/07/03,Michigan,100700,119700,152400,254600,255000,131700
31/07/03,Minnesota,122300,161200,188200,234400,296800,180800
31/07/03,Mississippi,,,86600,151500,158300,79900
31/07/03,Missouri,79000,96900,141700,234600,295600,133500
31/07/03,Montana,80400,92300,126100,140900,163600,119500
31/07/03,Nebraska,73000,84700,118500,176300,147900,113400
31/07/03,Nevada,,127900,168400,217900,297600,188400
31/07/03,NewHampshire,104300,164800,222300,289200,317100,220200
31/07/03,NewJersey,158200,195200,241500,340000,438000,265200
31/07/03,NewMexico,,105800,132400,178600,232800,151400
31/07/03,NewYork,,90200,110600,,277100,
31/07/03,NorthCarolina,83000,85800,124700,209400,264800,126700
31/07/03,Ohio,66600,84400,117700,183600,203800,118700
31/07/03,Oklahoma,36000,41600,79200,142000,165800,75600
31/07/03,Oregon,121800,136200,168000,224800,260600,171000
31/07/03,Pennsylvania,80900,90200,115500,216800,211300,121900
31/07/03,RhodeIsland,153600,189400,226700,321200,412800,228600
31/07/03,SouthCarolina,84500,84200,120700,193700,,109300
31/07/03,SouthDakota,72800,101700,120500,141300,178900,120700
31/07/03,Tennessee,74100,71900,111900,193200,287600,95600
31/07/03,Texas,,,101700,162900,,108300
31/07/03,Utah,,127800,157500,178200,223100,169300
31/07/03,Vermont,132600,144400,174900,224500,245900,
31/07/03,Virginia,138200,117800,151300,269500,385600,162200
31/07/03,Washington,137800,158000,196100,262800,303800,197800
31/07/03,WestVirginia,,,71200,99400,108700,53500
31/07/03,Wisconsin,103000,112800,140600,176900,206900,138000
31/07/03,Wyoming,,,,146800,,132300
31/07/04,Alabama,79400,65500,109300,203100,286600,105100
31/07/04,Alaska,111300,151900,214200,275300,349700,218900
31/07/04,Arizona,95300,139300,159100,213500,322300,170900
31/07/04,Arkansas,71700,73400,110600,191300,296300,87700
31/07/04,California,272000,339700,398100,505400,650300,426900
31/07/04,Colorado,135900,170100,212100,286500,342200,221100
31/07/04,Connecticut,129700,182200,247400,379500,615500,269200
31/07/04,Delaware,121400,137300,171600,282700,331200,178900
31/07/04,DistrictofColumbia,288500,331000,288100,476900,963700,325000
31/07/04,Florida,93600,132400,169600,250900,386400,175200
31/07/04,Georgia,134700,105200,135200,220800,324900,141700
31/07/04,Hawaii,214600,289900,382500,483500,558000,440700
31/07/04,Idaho,90900,97100,125700,157700,190700,129900
31/07/04,Illinois,153100,147400,164700,273900,359700,173400
31/07/04,Indiana,66600,79200,114200,161800,188100,111600
31/07/04,Iowa,75000,83300,109000,129700,,86100
31/07/04,Kansas,,,107000,,,
31/07/04,Kentucky,74200,91800,115800,186000,220700,109900
31/07/04,Louisiana,,,127600,,,
31/07/04,Maine,156800,182400,209300,263000,330300,195500
31/07/04,Maryland,149400,163200,207900,328700,456900,237400
31/07/04,Massachusetts,220300,267800,326800,448400,597400,344700
31/07/04,Michigan,103900,122800,156900,263000,262700,135800
31/07/04,Minnesota,133000,171500,202300,252300,320500,194500
31/07/04,Mississippi,,,88700,159900,163200,83100
31/07/04,Missouri,80700,99300,146000,239300,295600,137800
31/07/04,Montana,86600,103000,142600,155700,180000,133600
31/07/04,Nebraska,77200,88300,122600,180900,152400,117000
31/07/04,Nevada,,170000,237000,315400,424400,268200
31/07/04,NewHampshire,123000,185200,247500,317100,348900,245500
31/07/04,NewJersey,183800,225100,276600,384500,493000,302300
31/07/04,NewMexico,,111000,139500,185800,237500,160000
31/07/04,NewYork,,100300,120100,,306700,
31/07/04,NorthCarolina,86300,88300,128400,219300,277100,130400
31/07/04,Ohio,68500,87500,121700,190200,212600,123000
31/07/04,Oklahoma,38000,43000,81500,147600,174600,78100
31/07/04,Oregon,133400,148600,182200,245400,283900,186400
31/07/04,Pennsylvania,89300,97800,126500,239200,235000,132600
31/07/04,RhodeIsland,180700,221400,264700,365600,471100,266600
31/07/04,SouthCarolina,91600,87700,126100,202400,,114700
31/07/04,SouthDakota,74000,103500,124100,146900,185600,124100
31/07/04,Tennessee,78700,75200,117000,201700,298900,99700
31/07/04,Texas,,,111200,176300,,117200
31/07/04,Utah,,127300,160500,184000,231100,173200
31/07/04,Vermont,155400,167600,204400,256500,293000,204400
31/07/04,Virginia,180100,139800,175500,314600,449000,186500
31/07/04,Washington,149500,171100,215000,287400,335200,217400
31/07/04,WestVirginia,,,75600,103000,114100,55100
31/07/04,Wisconsin,108800,118900,149400,186900,219800,143200
31/07/04,Wyoming,,,,159400,,143400
31/07/05,Alabama,91600,72000,119600,225100,318900,117300
31/07/05,Alaska,125400,170500,239000,310100,396800,245300
31/07/05,Arizona,129500,187400,221600,295500,439400,237600
31/07/05,Arkansas,76300,81500,121700,208800,326300,94700
31/07/05,California,322800,404100,474900,597600,765000,510000
31/07/05,Colorado,139700,173800,219200,298700,361200,229200
31/07/05,Connecticut,147500,206400,274800,412100,675100,299100
31/07/05,Delaware,138800,158200,201200,321100,376500,209700
31/07/05,DistrictofColumbia,334600,398400,361000,569500,1078400,392300
31/07/05,Florida,132200,175000,221600,322000,489700,227500
31/07/05,Georgia,137600,111500,140800,231900,346900,148800
31/07/05,Hawaii,276400,364900,488700,608000,695700,558700
31/07/05,Idaho,99300,108800,139100,173300,217600,145500
31/07/05,Illinois,163300,158300,175400,295100,389400,186200
31/07/05,Indiana,72800,84000,122000,170300,196900,119000
